student_id,name,department,course, electives,year,semester,faculty
S02852,Vivaan Malhotra,Mechanical,M.Sc," Cyber Security,IoT ",4,5,Smita Verma
S02853,Ishaan Joshi,Humanities,BBA," Entrepreneurship,Cyber Security ",3,4,Neha Babu
S02854,Reyansh Rao,Electrical,B.Tech," Econometrics,AI & ML ",1,4,Varun Patil
S02855,Arjun Rao,Economics,B.Sc," Psychology,IoT ",1,2,Kavya Patil
S02856,Krishna Babu,Mechanical,BBA," Philosophy,Robotics ",1,5,Sanjay Yadav
S02857,Riya Yadav,Economics,M.Sc," Cyber Security,Entrepreneurship ",4,2,Sneha Kapoor
S02858,Vivaan Menon,Civil,BBA," AI & ML,History ",4,1,Sneha Krishnan
S02859,Aarohi Kapoor,Humanities,B.Tech," Psychology,Cloud Computing ",2,6,Vivek Rao
S02860,Diya Kulkarni,Civil,M.Sc," Data Science,Psychology ",2,6,Pooja Reddy
S02861,Aarav Menon,Electrical,PhD," Econometrics,Digital Marketing ",3,1,Suresh Gupta
S02862,Anika Desai,Electrical,B.Tech," Cyber Security,Philosophy ",4,1,Priya Verma
S02863,Sai Kapoor,Electrical,MBA," Entrepreneurship,Robotics ",3,4,Vivek Joshi
S02864,Vivaan Singh,Computer Science,PhD," Cloud Computing,IoT ",3,10,Shilpa Yadav
S02865,Ira Desai,Humanities,M.Tech," English Literature,Econometrics ",4,1,Ravi Desai
S02866,Reyansh Babu,Management,B.Tech," Econometrics,Environmental Science ",3,8,Kiran Patil
S02867,Vihaan Nair,Electrical,MBA," AI & ML,Econometrics ",4,1,Sunita Verma
S02868,Vihaan Joshi,Computer Science,B.Tech," Econometrics,Data Science ",1,1,Smita Verma
S02869,Arjun Iyer,Biotechnology,B.Sc," English Literature,Econometrics ",2,5,Mahesh Iyer
S02870,Pari Nair,Economics,BBA," Robotics,Entrepreneurship ",2,4,Nitin Krishnan
S02871,Anika Rao,Electrical,M.Tech," Cloud Computing,English Literature ",3,6,Manish Malhotra
S02872,Vivaan Babu,Biotechnology,BBA," Econometrics,Environmental Science ",3,8,Vivek Joshi
S02873,Vivaan Mehta,Biotechnology,M.Tech," Cloud Computing,Environmental Science ",3,4,Amit Rao
S02874,Reyansh Menon,Mechanical,M.Sc," AI & ML,Philosophy ",4,2,Meenakshi Verma
S02875,Myra Reddy,Mechanical,M.Sc," Philosophy,IoT ",4,5,Divya Yadav
S02876,Sai Sharma,Computer Science,M.Sc," Econometrics,Psychology ",2,7,Sanjay Menon
S02877,Myra Patil,Economics,M.Tech," Philosophy,History ",4,5,Anita Singh
S02878,Ishaan Patil,Mechanical,PhD," IoT,AI & ML ",1,1,Monica Malhotra
S02879,Ishaan Menon,Electrical,BBA," Environmental Science,History ",3,1,Smita Mehta
S02880,Riya Verma,Management,M.Tech," Psychology,History ",3,6,Divya Yadav
S02881,Navya Malhotra,Humanities,B.Sc," Econometrics,Environmental Science ",3,2,Neha Babu
S02882,Ira Yadav,Management,B.Tech," Philosophy,Entrepreneurship ",4,1,Sudhir Menon
S02883,Navya Krishnan,Biotechnology,MBA," Entrepreneurship,AI & ML ",4,1,Ramesh Reddy
S02884,Aarohi Krishnan,Civil,MBA," History,Robotics ",1,8,Smita Verma
S02885,Arjun Rao,Management,B.Sc," Cyber Security,Data Science ",2,3,Sanjay Menon
S02886,Myra Malhotra,Mechanical,M.Sc," AI & ML,Environmental Science ",1,3,Ajay Saxena
S02887,Aditya Desai,Computer Science,M.Sc," Entrepreneurship,English Literature ",2,7,Varun Verma
S02888,Aarohi Mehta,Electrical,B.Tech," History,Robotics ",4,8,Alok Sharma
S02889,Ishaan Mehta,Civil,M.Sc," Philosophy,Cloud Computing ",4,6,Divya Yadav
S02890,Aditya Verma,Electrical,MBA," Cyber Security,History ",3,3,Padmini Yadav
S02891,Ira Patil,Humanities,B.Sc," Data Science,Digital Marketing ",1,7,Sudhir Saxena
S02892,Aarohi Kapoor,Computer Science,MBA," Philosophy,Digital Marketing ",2,2,Sneha Kapoor
S02893,Vihaan Iyer,Management,M.Sc," Robotics,Econometrics ",4,2,Ramesh Reddy
S02894,Aarohi Menon,Electrical,M.Sc," Cyber Security,IoT ",1,4,Sudhir Malhotra
S02895,Anika Patil,Economics,M.Sc," Econometrics,Digital Marketing ",1,7,Divya Yadav
S02896,Pari Desai,Biotechnology,M.Sc," English Literature,Data Science ",4,7,Deepak Joshi
S02897,Aditi Saxena,Computer Science,M.Sc," Data Science,Psychology ",1,4,Swati Joshi
S02898,Reyansh Reddy,Mechanical,B.Sc," Entrepreneurship,Cloud Computing ",4,6,Padmini Yadav
S02899,Aditi Singh,Civil,B.Tech," Cyber Security,Psychology ",4,6,Smita Verma
S02900,Reyansh Kulkarni,Economics,MBA," Robotics,Econometrics ",3,6,Swati Joshi
S02901,Aarohi Sharma,Computer Science,B.Tech," Cloud Computing,Data Science ",4,1,Shilpa Yadav
S02902,Arjun Malhotra,Electrical,MBA," History,Cyber Security ",3,2,Shilpa Yadav
S02903,Ananya Gupta,Management,BBA," Digital Marketing,Psychology ",3,3,Priya Verma
S02904,Aditya Desai,Management,M.Tech," Cloud Computing,IoT ",3,2,Vivek Verma
S02905,Aarohi Menon,Economics,PhD," Philosophy,Data Science ",2,1,Kavya Patil
S02906,Vivaan Gupta,Electrical,M.Sc," Environmental Science,Philosophy ",3,2,Rajeev Patil
S02907,Aditya Saxena,Civil,M.Sc," Cloud Computing,Environmental Science ",2,1,Padmini Yadav
S02908,Aditi Kulkarni,Economics,B.Sc," Entrepreneurship,Environmental Science ",1,5,Sunita Mehta
S02909,Aditi Desai,Electrical,M.Tech," Data Science,AI & ML ",2,5,Meera Gupta
S02910,Vihaan Iyer,Humanities,B.Tech," Robotics,AI & ML ",2,3,Gopal Babu
S02911,Riya Malhotra,Humanities,B.Sc," IoT,Philosophy ",2,8,Kavya Patil
S02912,Aarav Gupta,Economics,B.Tech," Psychology,Environmental Science ",1,4,Varun Verma
S02913,Shaurya Krishnan,Humanities,M.Tech," Digital Marketing,English Literature ",2,6,Manish Mehta
S02914,Aarohi Yadav,Electrical,M.Sc," Psychology,History ",1,6,Arjun Saxena
S02915,Vihaan Rao,Electrical,MBA," Digital Marketing,Robotics ",2,6,Kavya Patil
S02916,Vihaan Gupta,Electrical,BBA," Cyber Security,History ",1,8,Anjali Patil
S02917,Aditya Verma,Mechanical,BBA," English Literature,Cloud Computing ",4,6,Anjali Reddy
S02918,Shaurya Saxena,Biotechnology,MBA," Cyber Security,AI & ML ",4,6,Suresh Kulkarni
S02919,Ananya Iyer,Economics,B.Tech," AI & ML,Philosophy ",1,7,Varun Verma
S02920,Krishna Yadav,Economics,MBA," Psychology,Entrepreneurship ",4,1,Smita Verma
S02921,Myra Patil,Economics,B.Sc," Environmental Science,Econometrics ",4,7,Smita Rao
S02922,Anika Rao,Mechanical,M.Tech," Cloud Computing,IoT ",1,4,Deepak Verma
S02923,Diya Menon,Civil,MBA," Cyber Security,History ",1,7,Manish Mehta
S02924,Reyansh Rao,Biotechnology,PhD," Philosophy,Econometrics ",2,7,Shilpa Desai
S02925,Reyansh Kapoor,Electrical,M.Tech," Environmental Science,Robotics ",2,5,Kavita Menon
S02926,Krishna Saxena,Computer Science,BBA," Robotics,History ",3,5,Rohini Krishnan
S02927,Reyansh Sharma,Computer Science,PhD," Cyber Security,Philosophy ",1,4,Suresh Sharma
S02928,Reyansh Mehta,Computer Science,M.Tech," Environmental Science,Cloud Computing ",2,6,Pooja Reddy
S02929,Myra Yadav,Electrical,M.Sc," Environmental Science,History ",3,4,Varun Kulkarni
S02930,Vihaan Desai,Management,M.Tech," Data Science,Robotics ",3,6,Harish Reddy
S02931,Riya Iyer,Civil,M.Tech," Digital Marketing,Data Science ",2,3,Anita Singh
S02932,Aarohi Mehta,Management,BBA," Entrepreneurship,AI & ML ",2,3,Priya Rao
S02933,Aarohi Krishnan,Humanities,MBA," AI & ML,Cloud Computing ",4,3,Harish Saxena
S02934,Ira Menon,Mechanical,B.Tech," Philosophy,English Literature ",3,8,Kiran Sharma
S02935,Aarohi Joshi,Humanities,MBA," Entrepreneurship,Environmental Science ",3,4,Harish Reddy
S02936,Aarohi Nair,Mechanical,BBA," Philosophy,IoT ",1,1,Sanjay Menon
S02937,Aarav Desai,Electrical,B.Tech," Entrepreneurship,Cyber Security ",3,8,Sunita Verma
S02938,Krishna Iyer,Economics,M.Sc," English Literature,Cloud Computing ",3,8,Sneha Rao
S02939,Pari Malhotra,Biotechnology,B.Sc," English Literature,Entrepreneurship ",1,5,Sudhir Malhotra
S02940,Aarohi Desai,Mechanical,B.Sc," Econometrics,Cyber Security ",4,8,Kiran Sharma
S02941,Shaurya Saxena,Electrical,PhD," IoT,Environmental Science ",1,8,Kavya Patil
S02942,Riya Joshi,Biotechnology,M.Sc," English Literature,Data Science ",4,5,Shilpa Yadav
S02943,Shaurya Verma,Civil,BBA," History,Cloud Computing ",3,7,Monica Yadav
S02944,Aarohi Verma,Humanities,M.Tech," Philosophy,Econometrics ",2,3,Suresh Sharma
S02945,Vivaan Menon,Humanities,BBA," AI & ML,History ",2,2,Shilpa Yadav
S02946,Anika Singh,Mechanical,M.Sc," Econometrics,History ",3,1,Manish Malhotra
S02947,Krishna Joshi,Electrical,B.Sc," Environmental Science,Digital Marketing ",4,2,Neha Gupta
S02948,Aditi Iyer,Electrical,M.Sc," History,English Literature ",2,8,Harish Saxena
S02949,Vivaan Iyer,Management,PhD," AI & ML,Philosophy ",4,5,Harish Saxena
S02950,Sai Menon,Biotechnology,B.Sc," Data Science,Econometrics ",1,4,Anjali Reddy
S02951,Vivaan Krishnan,Civil,BBA," Philosophy,IoT ",1,7,Mahesh Iyer
S02952,Arjun Saxena,Economics,B.Tech," History,IoT ",3,2,Varun Patil
S02953,Aditi Verma,Economics,MBA," Cloud Computing,Data Science ",4,5,Sneha Rao
S02954,Riya Singh,Electrical,M.Tech," Psychology,Cyber Security ",4,7,Divya Yadav
S02955,Vihaan Saxena,Biotechnology,PhD," Environmental Science,Cloud Computing ",1,1,Kavya Patil
S02956,Myra Verma,Civil,M.Tech," Environmental Science,History ",1,7,Meera Gupta
S02957,Myra Nair,Management,BBA," Environmental Science,History ",4,7,Harish Reddy
S02958,Aarav Malhotra,Management,BBA," Psychology,IoT ",2,2,Sudhir Menon
S02959,Reyansh Singh,Economics,M.Tech," IoT,Digital Marketing ",4,5,Sudhir Malhotra
S02960,Vivaan Patil,Management,MBA," English Literature,Environmental Science ",2,1,Vivek Verma
S02961,Aarohi Saxena,Mechanical,M.Sc," IoT,Digital Marketing ",4,6,Divya Saxena
S02962,Arjun Kapoor,Humanities,B.Tech," Environmental Science,Digital Marketing ",3,5,Priya Rao
S02963,Myra Joshi,Economics,BBA," History,Psychology ",1,4,Anita Singh
S02964,Aditya Saxena,Economics,M.Tech," Psychology,Entrepreneurship ",1,8,Vivek Joshi
S02965,Vivaan Yadav,Civil,B.Sc," Econometrics,Environmental Science ",3,8,Vivek Joshi
S02966,Riya Nair,Computer Science,M.Sc," Cyber Security,Data Science ",1,3,Kiran Sharma
S02967,Ananya Kulkarni,Mechanical,BBA," Cloud Computing,Robotics ",4,5,Shilpa Yadav
S02968,Sai Mehta,Mechanical,PhD," Data Science,Econometrics ",1,6,Vivek Menon
S02969,Aarohi Singh,Electrical,M.Tech," Digital Marketing,AI & ML ",4,2,Pooja Nair
S02970,Ira Saxena,Electrical,BBA," English Literature,History ",4,2,Ajay Sharma
S02971,Ira Sharma,Mechanical,B.Tech," Philosophy,Cyber Security ",4,4,Meenakshi Verma
S02972,Vihaan Yadav,Biotechnology,PhD," History,AI & ML ",1,8,Sneha Saxena
S02973,Ananya Iyer,Computer Science,M.Sc," Entrepreneurship,Environmental Science ",4,4,Neha Gupta
S02974,Anika Babu,Biotechnology,B.Sc," IoT,Robotics ",1,7,Ajay Krishnan
S02975,Myra Joshi,Economics,BBA," Environmental Science,Entrepreneurship ",3,7,Priya Babu
S02976,Anika Krishnan,Electrical,M.Tech," Environmental Science,Cloud Computing ",3,1,Smita Verma
S02977,Shaurya Krishnan,Mechanical,BBA," Entrepreneurship,Econometrics ",2,7,Ajay Sharma
S02978,Riya Kapoor,Mechanical,PhD," Cloud Computing,History ",2,3,Anjali Patil
S02979,Pari Joshi,Biotechnology,B.Tech," Data Science,Entrepreneurship ",2,1,Gopal Babu
S02980,Navya Iyer,Humanities,PhD," Robotics,Philosophy ",5,9,Shilpa Yadav
S02981,Ira Rao,Mechanical,M.Sc," IoT,Psychology ",1,2,Shilpa Mehta
S02982,Anika Kapoor,Biotechnology,M.Sc," Philosophy,IoT ",4,7,Sudhir Saxena
S02983,Aarohi Saxena,Management,B.Sc," Cyber Security,Cloud Computing ",3,1,Nitin Krishnan
S02984,Myra Iyer,Management,M.Tech," Environmental Science,History ",1,3,Sneha Gupta
S02985,Vihaan Singh,Biotechnology,BBA," Philosophy,Digital Marketing ",3,1,Ajay Saxena
S02986,Diya Kapoor,Electrical,B.Tech," IoT,AI & ML ",2,1,Pooja Reddy
S02987,Aarav Iyer,Electrical,B.Tech," Digital Marketing,AI & ML ",1,6,Sunita Mehta
S02988,Aarav Patil,Mechanical,B.Tech," History,Data Science ",3,5,Smita Verma
S02989,Aditi Rao,Management,BBA," Digital Marketing,Entrepreneurship ",4,7,Arjun Saxena
S02990,Aditi Nair,Humanities,MBA," History,Econometrics ",3,5,Sunita Mehta
S02991,Aditya Patil,Economics,M.Sc," Entrepreneurship,Philosophy ",4,4,Suresh Kulkarni
S02992,Aarav Menon,Computer Science,MBA," Entrepreneurship,Philosophy ",4,1,Anjali Reddy
S02993,Aditi Menon,Electrical,B.Sc," History,Cyber Security ",4,8,Divya Yadav
S02994,Vihaan Menon,Mechanical,M.Sc," English Literature,Psychology ",2,2,Gopal Babu
S02995,Ishaan Singh,Humanities,PhD," Entrepreneurship,Data Science ",1,10,Alok Sharma
S02996,Arjun Patil,Civil,M.Sc," Cyber Security,Psychology ",1,3,Anjali Reddy
S02997,Aarav Krishnan,Economics,M.Tech," Psychology,AI & ML ",2,8,Meera Gupta
S02998,Arjun Nair,Management,M.Sc," Cyber Security,Philosophy ",3,6,Kavya Iyer
S02999,Reyansh Yadav,Management,MBA," Data Science,Cloud Computing ",4,6,Suresh Gupta
S03000,Aditya Singh,Biotechnology,M.Tech," History,Philosophy ",2,6,Swati Joshi
S03001,Vihaan Saxena,Electrical,B.Sc," Robotics,Digital Marketing ",3,3,Rohini Krishnan
S03002,Aditya Desai,Management,MBA," Cyber Security,Environmental Science ",4,6,Neha Babu
S03003,Aarav Singh,Humanities,BBA," IoT,Data Science ",3,8,Alok Sharma
S03004,Ira Rao,Economics,B.Sc," Psychology,Entrepreneurship ",3,4,Amit Rao
S03005,Sai Babu,Computer Science,MBA," Robotics,Digital Marketing ",1,5,Priya Babu
S03006,Anika Joshi,Mechanical,BBA," Environmental Science,IoT ",2,5,Amit Gupta
S03007,Krishna Joshi,Biotechnology,PhD," Cloud Computing,Philosophy ",5,10,Smita Verma
S03008,Pari Mehta,Electrical,B.Sc," Cyber Security,Econometrics ",4,5,Suresh Gupta
S03009,Myra Singh,Computer Science,B.Sc," English Literature,Digital Marketing ",3,3,Kavita Menon
S03010,Ananya Kapoor,Computer Science,MBA," Digital Marketing,Data Science ",3,8,Ramesh Reddy
S03011,Ananya Krishnan,Biotechnology,M.Sc," Data Science,Digital Marketing ",2,3,Sneha Gupta
S03012,Pari Kulkarni,Computer Science,B.Tech," Environmental Science,Data Science ",2,2,Suresh Gupta
S03013,Ananya Reddy,Management,BBA," Philosophy,IoT ",4,7,Manish Malhotra
S03014,Ira Rao,Civil,PhD," Digital Marketing,Philosophy ",1,3,Ajay Saxena
S03015,Arjun Verma,Electrical,BBA," Cyber Security,Digital Marketing ",2,2,Monica Malhotra
S03016,Ananya Nair,Humanities,PhD," English Literature,Environmental Science ",4,8,Kiran Patil
S03017,Ira Krishnan,Economics,BBA," AI & ML,Environmental Science ",3,8,Deepak Joshi
S03018,Myra Iyer,Computer Science,BBA," Econometrics,Entrepreneurship ",1,2,Ravi Singh
S03019,Diya Mehta,Civil,MBA," History,Psychology ",1,8,Suresh Gupta
S03020,Sai Patil,Electrical,PhD," Robotics,AI & ML ",3,1,Priya Rao
S03021,Krishna Reddy,Electrical,BBA," Cyber Security,Psychology ",2,6,Sanjay Yadav
S03022,Sai Iyer,Civil,PhD," Econometrics,History ",5,7,Deepak Joshi
S03023,Riya Saxena,Civil,MBA," AI & ML,Robotics ",2,1,Sudhir Saxena
S03024,Ishaan Singh,Economics,BBA," Cloud Computing,History ",2,1,Rajeev Reddy
S03025,Aditya Desai,Humanities,B.Sc," Data Science,IoT ",2,1,Sneha Krishnan
S03026,Ananya Krishnan,Electrical,M.Tech," Robotics,English Literature ",4,2,Pooja Saxena
S03027,Pari Gupta,Civil,B.Sc," AI & ML,Cloud Computing ",4,3,Anjali Reddy
S03028,Ananya Singh,Management,B.Sc," Philosophy,Cloud Computing ",4,5,Meera Iyer
S03029,Reyansh Gupta,Mechanical,M.Tech," Digital Marketing,Robotics ",3,2,Vivek Joshi
S03030,Diya Desai,Civil,M.Sc," Psychology,IoT ",4,5,Sunita Rao
S03031,Arjun Mehta,Humanities,MBA," Environmental Science,Entrepreneurship ",2,1,Shilpa Joshi
S03032,Pari Iyer,Mechanical,PhD," Cyber Security,Econometrics ",3,8,Chetan Kapoor
S03033,Navya Joshi,Economics,MBA," Econometrics,Digital Marketing ",1,2,Sunita Mehta
S03034,Diya Gupta,Biotechnology,MBA," Environmental Science,Entrepreneurship ",2,3,Vivek Menon
S03035,Pari Verma,Computer Science,M.Tech," History,Philosophy ",3,6,Meera Gupta
S03036,Arjun Iyer,Mechanical,M.Sc," Cloud Computing,Entrepreneurship ",4,6,Sunita Mehta
S03037,Aarohi Krishnan,Electrical,B.Sc," Entrepreneurship,Cloud Computing ",2,3,Anita Singh
S03038,Navya Yadav,Humanities,B.Tech," AI & ML,Econometrics ",1,7,Padmini Yadav
S03039,Ira Kulkarni,Biotechnology,MBA," Cyber Security,History ",1,3,Priya Verma
S03040,Sai Gupta,Management,B.Tech," English Literature,IoT ",1,2,Harish Reddy
S03041,Vivaan Sharma,Humanities,M.Tech," English Literature,Cyber Security ",1,1,Ajay Saxena
S03042,Ira Gupta,Biotechnology,BBA," IoT,Environmental Science ",1,4,Divya Yadav
S03043,Aditi Kulkarni,Management,BBA," Philosophy,English Literature ",2,3,Ashok Sharma
S03044,Aarohi Babu,Civil,M.Sc," Robotics,History ",4,6,Deepak Desai
S03045,Ira Krishnan,Humanities,M.Sc," IoT,AI & ML ",3,7,Ravi Singh
S03046,Aditya Patil,Humanities,PhD," Philosophy,Digital Marketing ",2,8,Sanjay Yadav
S03047,Shaurya Rao,Electrical,M.Tech," AI & ML,History ",1,3,Ramesh Singh
S03048,Pari Gupta,Biotechnology,B.Sc," History,Cyber Security ",3,3,Gopal Babu
S03049,Pari Krishnan,Computer Science,B.Sc," Robotics,Environmental Science ",3,4,Pallavi Kapoor
S03050,Arjun Saxena,Mechanical,M.Tech," Econometrics,English Literature ",3,8,Ajay Saxena
S03051,Aditi Gupta,Management,M.Sc," Robotics,Cyber Security ",4,4,Sanjay Singh
S03052,Pari Kulkarni,Mechanical,M.Sc," History,Psychology ",3,1,Suresh Sharma
S03053,Diya Joshi,Biotechnology,BBA," AI & ML,Cloud Computing ",3,6,Deepak Desai
S03054,Arjun Sharma,Computer Science,B.Tech," AI & ML,Robotics ",2,8,Ravi Desai
S03055,Vihaan Verma,Management,B.Tech," Cyber Security,Philosophy ",3,4,Kavya Patil
S03056,Aditya Iyer,Computer Science,M.Sc," Psychology,Cyber Security ",1,8,Anita Singh
S03057,Reyansh Verma,Mechanical,M.Sc," Cloud Computing,History ",3,3,Pooja Saxena
S03058,Ishaan Verma,Computer Science,BBA," IoT,Econometrics ",1,6,Manish Mehta
S03059,Sai Singh,Management,M.Sc," History,Psychology ",4,4,Shilpa Desai
S03060,Aarav Mehta,Management,B.Tech," AI & ML,Cyber Security ",1,6,Shilpa Joshi
S03061,Vivaan Joshi,Mechanical,B.Sc," Entrepreneurship,English Literature ",4,8,Neha Babu
S03062,Myra Iyer,Computer Science,B.Sc," IoT,Cloud Computing ",4,2,Swati Joshi
S03063,Aarohi Malhotra,Management,B.Sc," Robotics,IoT ",2,7,Pallavi Kapoor
S03064,Vivaan Singh,Civil,M.Sc," Environmental Science,Philosophy ",4,8,Varun Verma
S03065,Ishaan Patil,Management,PhD," AI & ML,Philosophy ",3,4,Ajay Sharma
S03066,Pari Patil,Computer Science,M.Sc," IoT,Digital Marketing ",3,8,Smita Mehta
S03067,Anika Sharma,Economics,MBA," Cloud Computing,English Literature ",3,4,Pooja Reddy
S03068,Aarav Rao,Management,B.Sc," Data Science,Digital Marketing ",4,2,Vivek Menon
S03069,Aditi Desai,Computer Science,BBA," Philosophy,Cyber Security ",2,4,Alok Sharma
S03070,Reyansh Yadav,Mechanical,BBA," Philosophy,History ",2,3,Sanjay Singh
S03071,Pari Reddy,Mechanical,M.Sc," Data Science,Digital Marketing ",1,7,Sneha Saxena
S03072,Navya Krishnan,Mechanical,BBA," Psychology,History ",3,6,Sneha Krishnan
S03073,Ira Mehta,Mechanical,MBA," IoT,AI & ML ",1,6,Monica Yadav
S03074,Reyansh Iyer,Electrical,M.Tech," Data Science,Cloud Computing ",4,4,Amit Krishnan
S03075,Krishna Joshi,Electrical,MBA," Philosophy,Digital Marketing ",2,8,Ravi Singh
S03076,Aditi Mehta,Civil,BBA," Digital Marketing,Philosophy ",4,7,Pooja Reddy
S03077,Navya Yadav,Economics,B.Tech," Environmental Science,IoT ",2,3,Gopal Babu
S03078,Krishna Iyer,Humanities,B.Sc," Entrepreneurship,AI & ML ",1,5,Monica Yadav
S03079,Aarav Singh,Biotechnology,B.Tech," Philosophy,History ",1,6,Gopal Babu
S03080,Vihaan Verma,Electrical,MBA," Cloud Computing,Philosophy ",4,4,Vivek Menon
S03081,Myra Nair,Humanities,BBA," Environmental Science,History ",2,5,Meenakshi Kulkarni
S03082,Shaurya Yadav,Humanities,PhD," Cloud Computing,Philosophy ",5,7,Shilpa Desai
S03083,Diya Desai,Computer Science,BBA," Philosophy,History ",2,4,Shilpa Desai
S03084,Reyansh Mehta,Management,M.Tech," Philosophy,Environmental Science ",3,5,Deepak Joshi
S03085,Arjun Yadav,Economics,MBA," English Literature,Robotics ",1,3,Meenakshi Verma
S03086,Arjun Singh,Computer Science,MBA," AI & ML,IoT ",4,7,Smita Verma
S03087,Aarav Patil,Mechanical,PhD," Cyber Security,Psychology ",4,1,Gopal Babu
S03088,Pari Menon,Humanities,PhD," Data Science,History ",1,3,Meenakshi Verma
S03089,Pari Yadav,Civil,MBA," IoT,Entrepreneurship ",1,7,Ravi Singh
S03090,Aarav Krishnan,Biotechnology,BBA," Econometrics,English Literature ",1,3,Chetan Kapoor
S03091,Sai Rao,Management,M.Sc," Philosophy,English Literature ",4,1,Anita Singh
S03092,Arjun Reddy,Economics,M.Tech," History,Econometrics ",4,3,Amit Krishnan
S03093,Shaurya Menon,Civil,BBA," IoT,Data Science ",3,3,Monica Malhotra
S03094,Diya Mehta,Mechanical,B.Tech," History,Econometrics ",2,5,Sneha Gupta
S03095,Pari Patil,Economics,M.Tech," History,English Literature ",3,1,Mahesh Iyer
S03096,Myra Gupta,Biotechnology,MBA," History,Cyber Security ",3,4,Swati Sharma
S03097,Krishna Babu,Civil,B.Tech," Psychology,English Literature ",2,2,Shilpa Joshi
S03098,Ishaan Joshi,Humanities,MBA," Robotics,English Literature ",4,5,Vivek Menon
S03099,Aarohi Reddy,Computer Science,BBA," English Literature,Data Science ",4,8,Gopal Babu
S03100,Diya Desai,Management,B.Sc," History,Econometrics ",4,7,Pooja Nair
S03101,Diya Desai,Humanities,M.Tech," Philosophy,Digital Marketing ",3,2,Pallavi Kapoor
S03102,Aarav Sharma,Computer Science,MBA," Cloud Computing,English Literature ",2,8,Meenakshi Kulkarni
S03103,Myra Krishnan,Management,BBA," English Literature,Econometrics ",1,4,Vivek Menon
S03104,Aditi Kapoor,Civil,PhD," Cloud Computing,AI & ML ",4,6,Rajeev Reddy
S03105,Vivaan Sharma,Biotechnology,B.Tech," IoT,Data Science ",4,4,Kiran Sharma
S03106,Aditya Reddy,Humanities,M.Sc," IoT,English Literature ",2,1,Meera Gupta
S03107,Vivaan Singh,Biotechnology,M.Sc," Robotics,Philosophy ",1,1,Priya Verma
